YEARWEEK,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,New York City,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
201619,2.51917,1.03474,1.8429,2.23945,1.53059,0.729288,1.36275,0.163666,7.1152,1.10827,1.85383,2.13476,0.857843,1.49228,0.833754,0,0.763845,0.304206,1.71826,0.96324,1.42426,0.834063,0.887623,1.47287,2.18008,1.15217,0.10803,0.336474,0.432289,0.417864,1.56684,1.57082,0.552289,1.5466,1.99499,0.764656,0.635449,1.17994,0.548246,1.67658,5.2102,0.238711,0.351438,1.00658,1.6918,2.30401,1.19156,0.928594,1.63551,1.87636,0.390054,1.23154,1.61093,0.793651
201620,2.69975,3.39847,1.87616,1.45472,1.48681,0.635654,1.53846,0.112486,8.3871,0.454767,1.97988,2.27273,0.999231,1.41111,1.1554,0.0917431,0.644909,0.23543,1.78963,0.719984,1.05696,0.807351,0.653622,0.770626,2.23964,0.886672,0,0.396825,0.307999,0.471698,1.6298,1.39457,0.529832,1.42314,1.30969,0.687876,0.547341,1.5252,0.0763359,1.72241,3.95058,0.217202,0.334697,1.17338,1.9096,2.35638,1.13827,0.572005,1.52403,1.75606,0.378597,1.16541,2.04325,0.407709
201621,2.23771,0.544588,1.36355,0.389864,1.44399,0.493523,1.38504,0,9.15649,0.148982,1.89808,2.14286,0.185185,1.31884,1.03506,0.172563,0.560292,0.149585,1.67445,0.516956,1.0372,0.835339,0.594686,0.589319,2.22658,0.313199,0,0.236546,0.307542,0.264296,1.23648,1.22297,0.327198,1.41027,1.3033,0.702576,0.468722,0.392734,0,1.40242,5.6383,0.0534474,0.310452,1.15304,2.0209,2.78809,1.37956,1.12597,1.02041,1.71059,0.283186,1.34412,0.619743,0.475494
201622,1.92926,0.547945,1.19484,0,1.37865,0.311958,1.32743,0.275356,9.33243,0.307136,1.66647,2.13068,0,1.3797,0.701637,0.115075,0.299003,0.0957625,1.4716,0.84122,2.12127,0.582216,0.470475,0.614125,1.97856,0.53357,0,0.564175,0.404401,0.379027,1.03712,1.81607,0,1.33189,1.16256,0.3663,0.493653,0.556019,0,1.5011,3.72693,0,0.203252,1.2607,2.63069,2.47401,1.69,0.970874,1.52778,1.66439,0.299177,0.975107,1.99471,0.575986
201623,1.64923,0.436681,1.30139,0.218579,1.36671,0.577157,0.980392,0.134544,8.6386,0.369155,1.29727,1.6129,0,1.00205,1.11572,0,0.369872,0.0587889,1.25215,0.59778,1.74346,0.837011,0.471162,0.558919,1.49065,0.918964,0,0.383352,0.330291,0.406642,1.19112,1.04917,0,1.28153,1.23501,0.29703,0.481478,0.587248,0.133393,1.31918,4.16751,0.0843407,0.149198,0.8581,2.25254,1.99249,0.803757,0.499688,1.25,1.34067,0.4,0.577954,1.77268,0.212917
201624,1.18132,0.56391,1.3982,0.194742,1.2644,0.537474,0.564334,0,7.15123,0.783737,1.23513,1.06496,0.414365,0.861015,1.12903,0.19305,0.0913798,0.0385598,1.27622,0.634115,1.26864,0.580504,0.321743,0.527325,1.44634,0.486224,0,0.265957,0.202169,0.3001,0.944625,0.910494,0.0979912,1.26197,1.10207,0,0.495964,0.44596,0.268276,0.985171,3.53144,0,0.185529,0.808566,2.00154,2.1005,0.860215,0.542169,2.1978,1.43361,0.328947,0.65882,1.09439,0.190767
201625,1.23199,0.205198,0.845835,0,1.15867,0.378191,0.350058,0,6.88259,0.702811,0.96729,1.37773,0.515464,0.988571,0.485942,0,0.242498,0.044359,1.19035,0.497512,1.52132,0.494651,0.357244,0.56899,1.48546,0.416493,0,0.554401,0.26932,0.187477,0.994546,0.999029,0.0453926,1.20967,1.02636,0,0.432526,0.127429,0.0774593,1.10414,3.56818,0.0558659,0.0373552,0.60733,1.3655,1.87159,0.915373,0.454841,1.63043,1.25253,0.229797,0.454908,0.386764,0.17838
201626,1.09025,0.186567,1.04029,0.0993049,1.21986,0.322477,0.303951,0,5.40915,0.488906,1.01903,1.21279,0,1.16108,0.209132,0,0.193112,0.00578436,1.13014,0.699143,1.04889,0.454519,0.367341,0.475813,1.20597,0.388098,0.0696864,0.632911,0.276187,0.247001,0.770003,0.873686,0.0457247,1.14689,0.71273,0.7109,0.444115,0.135777,0,1.10257,4.69263,0.0578035,0.07249,0.724977,1.3735,1.84575,0.803547,0.454545,0.882353,1.30854,0.178063,0.524052,0.274348,0.317572
201627,1.08565,0.520833,0.936658,0.330396,1.14608,0.322581,0.335946,0,4.18195,0.339407,1.22971,2.26064,0.149031,0.871479,1.0159,0,0.198741,0.0115168,1.08454,0.312419,1.33616,0.488679,0.301872,0.266193,1.12159,0.631769,0,0.428266,0.252398,0.138504,0.580945,1.11592,0,1.01818,0.922233,0,0.422623,0.541516,0,0.907464,3.89554,0,0.0383436,1.10858,0.874954,1.66667,0.805974,0.469484,1.75439,1.1676,0.247321,0.522784,0.0584454,0.253807
201628,0.77436,0.260417,0.79623,0.298805,1.04573,0.297177,0.308642,0.10803,4.89039,0.541296,0.963755,0.804829,0.388601,0.833136,0.66709,0,0.117302,0.00981836,1.12144,0.436395,1.14296,0.426677,0.401338,0.324826,1.24944,0.443459,0,0.369588,0.260116,0.351741,0.45134,1.07339,0.0838926,0.93429,0.631039,0,0.41758,0.446163,0.162075,0.826792,3.72545,0,0,0.583303,1.15235,1.55492,0.892233,0.819062,1.17994,0.976184,0.239398,0.358852,0.339992,0.140944
201629,1.212,0.252313,0.844818,0.111235,0.904141,0.377477,0.325733,0.102951,3.53874,0.588615,0.874626,1.45985,0.169779,0.823299,0.952057,0,0.090854,0.0200552,1.02932,0.707651,1.13331,0.427722,0.285836,0.644202,1.12422,0.285714,0,0.146987,0.395294,0.266845,0.341207,1.09324,0,1.12179,0.517241,0.123762,0.336738,0.392749,0.0804505,0.900429,4.25583,0,0.078125,0.599377,0.786794,1.42177,0.78375,0.759878,0.647249,0.944046,0.177179,0.406012,0.0426257,0.0719683
201630,0.659184,0.512821,0.749576,0.320513,0.856349,0.191257,0.243013,0,4.47248,0.589923,0.828904,0.536673,0.779727,0.787612,0.620307,0.271003,0.0572246,0.00492368,0.998078,0.531091,0.960384,0.414841,0.221239,0.879567,1.19877,0.519031,0,0.203046,0.259393,0.411734,0.490798,0.788048,0,1.07888,0.734725,0,0.36846,0.344927,0,0.917026,4.7619,0,0.0767754,0.677679,1.05929,1.57115,0.847378,0.443459,0.303951,1.01157,0.220669,0.474236,0.754148,0.0700035
201631,0.991988,0.586756,0.769468,0.318979,0.85127,0.313917,0.275482,0.0738825,4.88677,0.4018,0.880213,0.560897,0.527241,0.725307,0.814941,0,0.253405,0.0151707,1.04735,0.442478,1.06149,0.389268,0.309345,0.674252,1.28663,0.271739,0,0.380771,0.171319,0.505561,0.29633,0.705071,0.110742,1.0713,0.827887,0,0.507446,0.0532056,0,0.894644,3.35266,0.0374672,0.0413565,0.450635,0.773949,1.27404,0.587237,1.05541,0.680272,0.868836,0.118812,0.611143,0.324675,0.0335909
201632,1.55411,0.577082,0.351899,0.437318,0.896093,0.301932,0.227015,0.0747943,3.7961,0.417567,1.3136,0.733634,0.860215,0.685128,0.624794,0,0.115241,0.0148846,1.0265,0.471698,0.872905,0.333677,0.403105,0.578947,1.51692,0.483481,0,0.334821,0.190133,0.469729,0.307152,0.367377,0,1.02695,1.0075,0,0.390699,0.388098,0,0.941457,2.87786,0,0,0.582969,1.59193,1.30064,0.783602,0.913838,1.12045,1.03551,0.110824,0.434605,0.254842,0.0940734
201633,1.39542,0.514139,0.465008,0.182815,1.00994,0.24377,0.273224,0,2.42174,0.502934,1.6916,0.978593,0.191571,0.703667,0.707362,0,0.0958773,0.105127,1.16678,0.57853,1.18644,0.465679,0.300535,0.905701,1.67972,0.170648,0,0.353565,0.203384,0.369783,0.330033,0.98832,0.182039,0.974464,0.749559,0,0.411147,0.418177,0,0.685439,2.30631,0,0.101626,0.649351,1.12704,1.31155,0.799081,0.531915,1.79641,0.952447,0.124108,0.523706,0.255973,0.253991
201634,1.38221,0.64,0.601662,0,1.04709,0.617761,0.314218,0.19861,3.82536,0.619151,1.92092,1.76305,0.613497,0.846383,1.36889,0.306435,0.205076,0.111405,1.2678,0.439174,1.19639,0.406466,0.434945,0.880503,2.14676,0.29932,0.0657462,0.316957,0.233483,0.498753,0.265565,1.1146,0.031506,1.10199,0.80313,0.125628,0.445516,0.432783,0,0.631064,3.39576,0.0664231,0.087745,0.889068,1.42315,1.76582,0.733104,1.13208,0.946372,1.01161,0.139704,0.941645,0.366898,0.17313
201635,1.3963,1.24611,0.944555,0.150038,1.30993,1.21923,0.320366,0.0363769,3.76569,0.768724,1.92631,1.73841,1.14379,0.788131,1.01838,0,0.295858,0.124775,1.41692,0.445074,1.12604,0.356064,0.425844,0.634115,1.9484,0.425773,0,0.394477,0.270225,0.341463,0.147275,1.29445,0,1.01484,0.921569,0,0.474225,0.455466,0.0793651,1.00456,4.12805,0.157398,0.236197,0.524299,0.984378,2.89706,0.832743,1.44928,0.591716,1.02227,0.0718133,1.23722,0.568788,0.238095
201636,1.32311,0.973394,0.522004,0.242131,1.36273,0.694444,0.306212,0.0978474,4.79317,0.607211,1.74169,2.0155,1.26316,1.03157,0.506457,0,0.272554,0.294076,1.46866,0.720461,1.67745,0.477624,0.366229,1.11016,2.04315,0.739056,0.0679348,0.378993,0.375834,0.588235,0.522648,1.46608,0.0777605,0.925212,1.22687,0,0.677401,0.419036,0,0.83632,3.95469,1.41455,0.0299401,0.91721,0.212585,3.0076,0.894717,1.1734,0.666667,1.13904,0.218579,0.857609,0.373274,0.214961
201637,1.76768,0.918033,0.485373,0.970874,1.71708,1.11019,0.296485,0.215363,5.33927,0.777283,1.58746,1.57928,0.239234,1.29281,0.716432,0,0.221185,0.267809,1.45662,0.679432,1.14029,0.565901,0.368489,0.672394,1.80416,0.405268,0,0.381316,0.354578,0.260281,0.452899,1.48862,0.183486,1.01259,1.23614,0,0.629051,0.5,0.276625,0.634293,3.87109,1.23668,0.243235,0.864232,1.20764,2.60465,0.959535,1.69935,1.85759,1.19647,0.29615,1.1296,0.954861,0.312207
201638,1.8797,1.15865,0.560523,0.341064,1.78398,0.989467,0.395257,0,5.09926,0.588975,1.74381,1.45028,0.220872,1.17647,0.41806,0.0858369,0.206422,0.534833,1.34151,1.02916,1.09962,0.587343,0.857128,1.18748,1.80599,0.551615,0,0.435493,0.402145,0.455373,0.875947,1.41022,0.0412967,1.32314,1.43726,0,0.628536,0.493052,0.155159,0.771227,3.17692,0.836212,0.26455,1.09503,1.4904,2.57309,0.914403,0.956284,1.84049,1.41489,0.179579,1.04214,0.768597,0.169837
201639,1.51172,1.24777,0.686454,0.326442,1.65703,0.634417,0.638978,0,4.59265,0.802473,1.70655,1.78306,0.0997506,1.55404,0.494199,0.163132,0.423617,2.13869,1.52203,0.596506,1.05951,0.487732,0.839074,0.803213,1.97368,0.305499,0,0.220386,0.379147,0.408998,0.906056,1.45445,0.164406,1.48174,1.68015,0,0.836581,1.23229,0.176367,0.916372,3.95425,0.331675,0.0573888,1.04486,1.65425,2.75084,0.530623,1.81564,1.15942,1.54346,0.261976,0.865301,0.980667,0.526805
201640,2.22398,0.940228,1.23442,0.917431,1.25288,0.77574,1.23552,0.104858,5.52486,0.740394,1.62466,1.93133,0.373552,1.29539,0.999429,0.129116,0.840915,0.484322,1.55987,0.833484,0.588424,0.61873,0.858584,1.35371,1.94482,0.809969,0,0.335161,0.428964,0.249252,2.35421,1.12478,0.725918,1.52094,0.830327,0.524109,0.581257,0.738512,0.611951,0.931615,4.05933,0.420008,1.77453,0.90833,1.71033,2.08692,1.12899,0.777202,0.576369,1.5353,0.350467,1.15475,1.11524,0.435256
201641,1.6809,1.15681,0.872229,0.815935,1.39291,1.20449,1.07,0.0687285,4.954,0.803977,2.0006,1.50171,0.32538,1.21637,0.960952,0.165472,0.792393,0.419714,1.66783,0.741152,0.742727,0.538175,0.931407,1.35184,2.04569,1.05737,0.255428,0.253991,0.450626,0.225035,2.4617,1.03073,0.945864,1.50792,0.921955,0.15949,0.600673,2.26164,0.41806,0.743974,4.36732,0.401038,1.3986,1.04034,1.54795,1.95234,0.808335,0.848593,1.91083,1.64101,0.48216,1.21442,0.949618,0.645578
201642,1.99635,0.501792,0.956952,0.997783,1.51631,1.08558,1.00688,0.171703,5.25217,0.709933,1.96075,1.45429,0.55991,1.48743,0.573431,0.117062,1.27355,0.638821,1.6578,0.847302,0.980293,0.677688,1.26664,1.05163,2.28732,1.03819,0.20552,0.27907,0.540632,0.219619,2.53861,0.9464,1.10167,1.61301,0.951204,0.726216,0.57097,1.19471,0.70714,0.93133,3.83944,0.703977,1.85556,0.826166,1.46531,1.84806,1.0424,0.551315,1.37741,1.62658,0.383142,0.49896,1.13122,0.640615
201643,2.40322,0.816327,1.17237,1.19597,1.52383,0.931521,1.14566,0.281591,5.56901,0.694488,2.0084,2.16886,0.791557,1.53786,0.544438,0.168431,0.730121,1.01945,1.74305,0.93744,0.840078,0.630021,1.25542,1.54139,2.60329,1.11033,0.142005,0.15758,0.58743,0.332305,2.65366,1.12684,0.898849,1.66295,1.06549,0.966608,0.691365,2.9886,0.631649,0.92762,5.19586,0.408466,1.92631,1.11313,1.52313,2.06247,0.834336,0.377992,1.42045,1.85403,0.43225,0.558143,0.951427,0.517598
201644,2.70133,0.533689,1.32646,1.32564,1.57619,0.388299,1.67144,0.40293,4.80318,1.16404,2.36802,2.30238,0.409417,1.66157,1.11749,0.0883913,0.785855,0.675377,1.86931,0.892028,0.951557,0.767178,1.63981,0.778458,2.92228,1.38921,0.112867,0.416295,0.877819,0.50438,2.76608,1.48677,0.918,1.90913,0.949262,0.187091,0.75304,2.46645,1.05812,1.11433,5.99241,0.45939,2.07612,0.981892,2.02179,2.01191,0.762672,0.228102,2.00573,2.00273,0.374016,0.696323,1.41216,0.707395
201645,2.46088,0.802469,1.03275,1.64953,1.74694,0.711744,1.74239,0.0359324,5.06375,1.18726,2.59163,2.0073,0.662927,1.77498,0.864731,0.405051,0.977827,0.691474,2.16614,0.595775,1.22094,0.679392,1.63886,0.673854,2.98825,1.25032,0.215285,0.584966,1.07815,0.461277,2.6012,1.35087,1.22738,2.06473,1.40114,0.158604,0.761227,2.4456,1.35724,1.18041,7.06095,0.452133,1.57226,1.08992,1.76655,2.08512,1.02498,0.209293,3.7037,1.96096,0.451516,0.696646,1.27009,0.840729
201646,2.81762,1.1215,1.38904,1.76317,1.7768,1.04565,1.62124,0.138169,5.50796,1.49649,2.56566,1.69014,0.675676,1.87003,0.560486,0.402646,1.02956,1.17578,2.10318,0.761062,0.899032,0.807039,1.6545,0.954766,2.68891,1.40548,0.145858,0.409707,0.887933,0.353857,2.72173,1.29748,1.12103,2.09269,1.57954,0.373134,0.724849,3.37127,0.773422,1.24774,7.61353,0.331994,1.82691,1.37518,2.15979,2.24903,0.979074,0.30843,4.72813,2.05058,0.57959,0.997899,0.976864,0.520587
201647,2.62077,1.00077,1.31857,1.63339,2.14459,0.695581,1.8245,0.0496032,6.54804,1.45985,3.05187,2.3084,0.75643,1.92035,0.934816,0.578406,1.95375,0.880479,2.21298,0.721925,1.65076,0.847225,1.52157,1.0981,3.59271,1.84358,0.15273,0.572246,1.18386,0.356506,3.31243,1.3935,1.74806,2.40664,1.95726,0.475285,0.797301,3.04288,1.02576,1.39111,9.97278,0.299222,2.39391,1.2646,3.23104,2.59299,1.15142,0.500751,7.63359,2.29704,0.7109,1.12828,0.886824,0.654002
201648,2.69573,1.10894,1.35026,1.32763,2.00773,1.66047,1.65078,0.0350018,6.7311,1.27502,2.68346,2.08473,1.00264,1.75686,0.93838,0.607287,1.60483,1.39493,2.33506,0.81557,1.12648,0.691585,1.08338,1.52593,3.05013,1.87003,0.0269251,0.796266,1.28977,0.299057,2.95628,1.35644,1.62637,2.40428,1.61309,0.654664,0.951723,3.21187,1.01609,1.12638,10.7746,0.337648,2.51108,1.25928,2.32558,2.49507,1.3005,0.616861,3.26633,2.15431,0.59952,0.952956,1.07108,0.369565
201649,2.65332,0.70373,1.67818,1.31547,2.07484,1.25899,1.63164,0.177179,5.18868,1.14232,2.82757,2.86104,0.691358,1.89146,1.26388,0.385757,1.53499,0.709875,2.41573,0.773196,1.08942,0.871126,1.86207,1.10247,2.79641,1.66839,0.12987,0.466708,1.9248,0.333847,3.02365,1.46254,1.45618,2.66627,1.53331,1.26812,1.02509,3.42868,1.07239,1.46324,11.2342,0.328887,1.87075,0.993339,2.44096,3.06871,1.37566,0.401875,1.99734,2.22633,0.528493,1.19682,1.49144,0.762631
201650,3.84472,0.683995,2.02974,1.95973,2.37525,1.4232,1.73439,0.145826,7.7642,1.50241,3.15559,3.72263,1.38484,2.09658,1.55739,0.363942,1.52184,1.04621,2.68997,0.57398,1.35029,1.01981,1.7306,1.18233,3.57419,1.85009,0.196271,0.498287,1.45363,0.463679,3.67201,1.71569,1.47612,2.99057,2.16034,0,1.28297,5.09349,2.19922,1.83919,9.98654,0.526118,2.67559,1.05459,2.26017,3.41272,1.8372,0.562852,2.5788,2.31392,1.35041,1.32006,0.935866,1.34497
201651,4.96494,1.27688,2.49073,1.61128,2.87829,1.74142,1.80426,0.0785855,8.41715,1.53727,4.19486,2.86885,1.21255,2.30118,1.45357,0.637233,2.37844,3.76962,3.30251,0.692119,1.75352,1.1781,2.12636,2.19521,4.79193,2.28994,0.565171,0.942737,1.70873,0.563222,4.21506,2.06947,3.14039,3.70624,2.96854,2.92887,1.28987,4.39372,2.32236,1.94061,12.1003,0.450212,2.12046,1.35915,2.87308,4.10321,3.2999,0.958606,1.04322,2.89868,2.45626,1.49617,1.57013,1.69361
201652,5.47445,1.60226,2.53802,2.30608,3.52608,0.52356,2.01806,0.106952,8.3007,1.72079,4.48964,3.2967,2.698,3.06912,3.36203,1.43392,2.27661,4.25743,3.69227,1.04447,2.41278,1.55035,2.35249,2.33905,4.07867,4.06755,0.229489,1.00209,2.1243,0.219974,5.77482,2.0295,5.42753,4.75291,3.41129,0.358852,1.57742,6.1,5.786,3.13256,12.0582,0.782998,4.26055,1.41151,3.5409,4.32471,3.89622,0.964957,1.40647,3.4293,3.2281,2.44053,1.3245,1.28665
201701,4.38736,0.8519,2.3799,1.92242,3.2667,1.89284,2.85036,0.185014,7.84964,1.67092,3.69019,3.45141,1.75439,2.82989,2.33485,0.829384,2.87326,2.56237,3.36725,0.892857,1.66687,1.34451,2.18288,2.27992,3.4803,4.43428,0.234926,1.47908,1.91924,0.536616,5.51108,2.23859,5.17272,3.58987,2.56276,4.31548,1.43458,6.34468,5.1757,2.91819,9.92183,1.26302,4.50584,1.69849,3.75696,4.19085,3.37125,0.976909,0.722543,3.18906,2.53727,1.79407,1.26724,1.7214
201702,4.11625,2.62123,2.07138,2.39415,2.9995,1.64474,2.79488,0.633357,8.478,1.90316,3.39153,4.44596,2.29383,2.88986,2.00946,1.04279,3.36849,3.60641,3.21637,0.646552,2.22725,1.32576,2.15291,2.34944,3.37425,3.60914,0.393106,1.6377,1.66173,0.620417,5.12789,2.09488,5.93932,3.64388,2.18439,0.922266,1.27898,8.13977,1.91548,2.67744,5.74341,0.929692,3.67389,1.88282,4.06364,5.06267,2.86365,1.17499,1.13314,3.36477,2.26771,1.78158,1.92686,3.46399
201703,6.10548,1.9661,2.43619,3.08824,2.77799,2.23164,3.29572,0.406688,4.99426,2.48654,4.1903,3.64261,2.75527,3.01511,2.11557,1.75769,5.10355,4.44958,3.63411,0.908373,2.73316,1.51277,2.14959,3.40085,4.1751,3.74388,0.48226,2.86899,1.61179,0.517007,5.9981,2.7369,6.78861,4.0849,2.66282,1.88273,1.73702,8.77725,2.63546,3.37152,5.35672,0.838574,5.70071,2.57515,4.09586,5.47691,2.89367,1.1658,0.89955,3.19863,4.19013,2.64722,2.62467,2.57927
201704,5.26563,1.91713,2.19555,4.0372,3.11572,1.87467,3.72844,0.356761,7.38916,2.44236,4.17872,5.1265,1.71112,3.222,3.42829,2.64603,5.60356,4.8653,3.71262,0.813173,2.86498,1.79816,2.3959,3.3874,3.57162,5.67474,0.312767,2.60756,1.54401,0.693756,6.19741,2.94725,7.54014,3.86655,2.84282,3.88794,1.99963,11.5014,2.97925,3.90425,6.01822,1.80101,6.34603,3.25399,4.20838,6.20619,2.04686,1.4435,0.56926,3.30228,2.70833,2.56329,2.67524,3.04047
201705,6.47647,2.29153,2.44798,6.71024,3.19202,2.27024,4.43425,0.726644,8.94928,2.75391,4.72879,4.27655,1.69492,3.58104,4.58925,2.25039,8.52463,4.51889,4.69911,0.931446,2.90698,2.23652,3.16458,3.44587,5.50059,6.49829,0.504484,3.20242,1.76521,0.632431,6.76102,4.10959,8.68115,3.75647,5.17611,3.77868,2.73095,15.5039,3.01508,4.18771,5.65314,2.48487,7.10465,4.05593,4.93514,8.48188,1.60697,1.91404,0.652742,3.73817,2.04619,2.89023,3.42476,4.33029
201706,7.76346,3.71517,2.4757,9.78239,2.69419,2.03286,5.45754,0.638468,9.39163,2.58649,5.08384,3.75683,1.76899,4.36443,4.71858,3.20677,10.3592,6.5129,5.52013,1.61117,4.58397,2.73075,3.71318,4.41595,6.42202,6.74594,0.542083,4.17193,1.7554,1.19889,6.92602,4.93837,9.81455,3.73489,5.64241,5.19645,3.02016,14.9247,3.29529,5.78649,5.69272,4.09232,6.8482,4.90407,7.38839,10.2826,1.5936,1.28205,1.78571,5.21859,1.25434,2.86889,3.6865,3.76857
201707,7.56183,4.28744,2.29842,9.19692,2.52341,3.53982,5.30733,1.28824,8.46287,2.38836,6.11265,3.7234,1.99601,4.76881,5.99604,2.7972,8.70335,9.21883,5.199,1.20902,6.08186,2.4473,4.60287,4.54856,6.25095,5.01464,0.117268,2.29617,1.32337,1.6573,5.55885,4.83111,8.27769,2.99254,6.66496,3.8105,3.09366,11.7363,2.9166,4.68299,4.76804,4.14856,6.69307,4.54676,7.14343,9.2512,1.29598,1.07602,0.136612,5.8855,0.893441,3.61845,3.14223,3.00981
201708,7.42094,3.76276,2.5321,7.89474,2.38854,1.31508,5.03785,1.14424,7.23746,2.50182,5.99941,4.21053,1.48699,4.56599,5.26666,1.95448,6.89316,8.21918,4.66559,1.23158,5.82144,2.53476,4.28887,4.61632,6.78651,4.40847,0.244275,1.93638,1.27038,1.71595,4.8848,4.62475,6.33198,2.68279,7.59585,3.50235,3.58684,10.431,2.5323,4.00976,4.44351,4.309,7.55091,3.39673,5.21413,8.99901,1.60169,1.75254,0.423131,6.67057,0.771325,3.53901,3.40217,2.07824
201709,6.29416,3.52423,2.75203,4.47866,2.14593,1.73661,4.01284,0.596421,7.39146,2.24924,4.57355,3.36927,1.06332,3.52349,3.30212,1.12601,5.14078,6.13134,4.37021,1.38257,3.39394,1.63971,3.26298,3.02862,5.83258,3.08846,0.152672,1.24297,1.26629,1.18394,4.05102,3.89599,2.9721,2.17591,5.96889,3.48071,2.46458,9.11975,2.61278,2.57151,3.84697,2.83892,5.52172,2.58154,5.55114,7.50649,0.493608,1.80403,1.18343,4.02646,0.748823,3.37181,2.49126,1.83625
201710,6.59379,1.7407,2.49154,4.59387,2.17089,1.57924,3.43467,0.790254,8.17884,2.32152,4.4781,4.629,1.47433,3.61994,5.10224,1.27674,4.38786,6.71037,3.95981,1.63965,3.541,1.67908,3.48875,3.58261,5.11857,3.1356,0.204499,1.54799,1.07925,1.06908,3.8477,3.33499,3.20508,1.90741,5.24093,3.4018,2.07281,6.91892,1.59095,2.61716,3.61959,2.57117,5.39361,2.47416,6.41042,7.26928,0.61082,1.99492,1.13636,3.60225,0.422476,3.13655,2.55391,2.53111
201711,5.96548,2.35988,2.19247,3.55401,2.33598,1.2087,3.3579,0.526316,9.05088,1.74653,4.72268,2.76008,1.08268,3.18906,4.53867,0.612053,4.27592,7.54849,3.73332,1.84502,3.89496,1.78344,3.26327,2.78864,4.78162,2.52691,0.252101,1.98883,1.22788,1.24528,3.37878,3.26966,3.91216,2.07658,3.25811,1.87647,2.01427,6.32794,2.26988,2.88777,3.84279,1.94205,6.40835,2.65565,3.776,5.85242,0.586114,1.61962,0.80429,3.60761,0.693333,3.32656,2.53512,1.56028
201712,6.78633,2.5196,2.22293,3.99485,1.95979,1.84162,2.20472,0.336247,7.8258,1.77239,5.21483,3.30948,0.583771,3.10204,3.23067,0.634518,4.0404,8.17308,3.37963,2.24138,3.27304,1.82552,3.21732,3.01904,3.88553,2.01827,0.0403877,1.35802,0.972422,1.09769,3.26398,2.37158,3.57547,2.09783,5.45548,1.54749,2.15581,6.54985,1.55855,2.35755,3.48013,2.66774,7.67776,1.9214,5.9162,4.48645,0.593898,1.48831,0.782269,3.86367,0.505863,2.95147,2.12182,1.80465
201713,5.18245,4.30168,2.36382,2.73072,1.96521,1.39035,2.34073,0.570661,7.14286,1.6603,4.19851,2.78373,0.554017,2.73495,2.65469,0.279472,2.64509,5.49145,2.77131,1.66667,3.57217,2.02522,2.69803,3.16175,3.44721,1.75439,0.228768,0.888585,0.89526,0.891892,3.98586,1.96868,4.58545,2.50397,4.06883,1.85292,1.71733,4.20508,0.894415,2.63832,3.41361,2.85782,5.57259,1.79856,4.82229,4.00722,0.529539,1.42248,0.136426,3.80323,0.715084,2.73346,1.36986,1.53689
201714,3.28208,3.85832,2.38246,2.15995,1.73982,1.49502,2.77175,0.464618,6.73207,1.37335,2.9016,2.92135,0.592353,2.35154,2.61927,0.367454,2.25758,3.9444,2.51228,1.87339,2.35602,2.10917,1.86882,3.30335,2.87508,1.60621,0.163621,0.887282,0.914431,1.77638,3.52109,1.67285,4.82565,2.43152,3.0226,1.386,1.24417,4.27716,1.08395,1.8562,3.89134,2.46654,4.50734,1.73496,3.68483,3.50145,0.502478,1.44538,0.259067,2.70719,0.385542,1.44829,1.8018,1.07162
201715,2.89855,3.24983,1.98371,2.01602,1.59589,0.969856,2.18108,0.520416,0.15674,1.30191,2.29336,2.24179,0.744753,1.60639,1.34363,0.169549,1.39598,1.89341,2.27333,2.1068,1.83007,1.72087,1.45771,2.76616,3.23921,1.28613,0.0575043,0.635425,0.754254,0.722624,3.0516,2.01193,3.25149,2.19451,2.45351,1.18577,1.1233,2.63003,0.76666,1.73473,4.78062,2.10526,3.51038,1.45349,2.51517,3.41597,0.546992,1.49254,1.85923,1.91896,0.362319,0.962907,1.92,1.0547
201716,2.77162,2.41503,2.0602,1.5602,1.62994,1.13247,2.47006,0.222469,4.52506,1.07008,1.98045,2.70848,0.282805,1.40298,1.3877,0.255848,1.24727,1.28961,2.14774,1.20361,1.31684,1.27052,1.3616,2.92533,2.76871,1.15415,0.111888,0.258207,0.771322,1.16248,2.30231,1.63185,1.9606,1.76737,1.443,0.630915,0.910533,1.84817,0.874688,1.50122,4.82051,1.08319,2.12303,1.02898,3.24539,3.39009,0.559903,1.18421,1.00865,1.40519,0.348594,0.663663,1.29032,1.12705
